Id,SalePrice
1461,1005942.0
1462,1005942.0
1463,1005942.0
1464,1005942.0
1465,1005942.0
1466,1005942.0
1467,1005942.0
1468,1005942.0
1469,1005942.0
1470,1005942.0
1471,1005942.0
1472,1005942.0
1473,1005942.0
1474,1005942.0
1475,1005942.0
1476,1005942.0
1477,1005942.0
1478,1005942.0
1479,1005942.0
1480,1005942.0
1481,1005942.0
1482,1005942.0
1483,1005942.0
1484,1005942.0
1485,1005942.0
1486,1005942.0
1487,1005942.0
1488,1005942.0
1489,1005942.0
1490,1005942.0
1491,1005942.0
1492,1005942.0
1493,1005942.0
1494,1005942.0
1495,1005942.0
1496,1005942.0
1497,1005942.0
1498,1005942.0
1499,1005942.0
1500,1005942.0
1501,1005942.0
1502,1005942.0
1503,1005942.0
1504,1005942.0
1505,1005942.0
1506,1005942.0
1507,1005942.0
1508,1005942.0
1509,1005942.0
1510,1005942.0
1511,1005942.0
1512,1005942.0
1513,1005942.0
1514,1005942.0
1515,1005942.0
1516,1005942.0
1517,1005942.0
1518,1005942.0
1519,1005942.0
1520,1005942.0
1521,1005942.0
1522,1005942.0
1523,1005942.0
1524,1005942.0
1525,1005942.0
1526,1005942.0
1527,1005942.0
1528,1005942.0
1529,1005942.0
1530,1005942.0
1531,1005942.0
1532,1005942.0
1533,1005942.0
1534,1005942.0
1535,1005942.0
1536,1005942.0
1537,1005942.0
1538,1005942.0
1539,1005942.0
1540,1005942.0
1541,1005942.0
1542,1005942.0
1543,1005942.0
1544,1005942.0
1545,1005942.0
1546,1005942.0
1547,1005942.0
1548,1005942.0
1549,1005942.0
1550,1005942.0
1551,1005942.0
1552,1005942.0
1553,1005942.0
1554,1005942.0
1555,1005942.0
1556,1005942.0
1557,1005942.0
1558,1005942.0
1559,1005942.0
1560,1005942.0
1561,1005942.0
1562,1005942.0
1563,1005942.0
1564,1005942.0
1565,1005942.0
1566,1005942.0
1567,1005942.0
1568,1005942.0
1569,1005942.0
1570,1005942.0
1571,1005942.0
1572,1005942.0
1573,1005942.0
1574,1005942.0
1575,1005942.0
1576,1005942.0
1577,1005942.0
1578,1005942.0
1579,1005942.0
1580,1005942.0
1581,1005942.0
1582,1005942.0
1583,1005942.0
1584,1005942.0
1585,1005942.0
1586,1005942.0
1587,1005942.0
1588,1005942.0
1589,1005942.0
1590,1005942.0
1591,1005942.0
1592,1005942.0
1593,1005942.0
1594,1005942.0
1595,1005942.0
1596,1005942.0
1597,1005942.0
1598,1005942.0
1599,1005942.0
1600,1005942.0
1601,1005942.0
1602,1005942.0
1603,1005942.0
1604,1005942.0
1605,1005942.0
1606,1005942.0
1607,1005942.0
1608,1005942.0
1609,1005942.0
1610,1005942.0
1611,1005942.0
1612,1005942.0
1613,1005942.0
1614,1005942.0
1615,1005942.0
1616,1005942.0
1617,1005942.0
1618,1005942.0
1619,1005942.0
1620,1005942.0
1621,1005942.0
1622,1005942.0
1623,1005942.0
1624,1005942.0
1625,1005942.0
1626,1005942.0
1627,1005942.0
1628,1005942.0
1629,1005942.0
1630,1005942.0
1631,1005942.0
1632,1005942.0
1633,1005942.0
1634,1005942.0
1635,1005942.0
1636,1005942.0
1637,1005942.0
1638,1005942.0
1639,1005942.0
1640,1005942.0
1641,1005942.0
1642,1005942.0
1643,1005942.0
1644,1005942.0
1645,1005942.0
1646,1005942.0
1647,1005942.0
1648,1005942.0
1649,1005942.0
1650,1005942.0
1651,1005942.0
1652,1005942.0
1653,1005942.0
1654,1005942.0
1655,1005942.0
1656,1005942.0
1657,1005942.0
1658,1005942.0
1659,1005942.0
1660,1005942.0
1661,1005942.0
1662,1005942.0
1663,1005942.0
1664,1005942.0
1665,1005942.0
1666,1005942.0
1667,1005942.0
1668,1005942.0
1669,1005942.0
1670,1005942.0
1671,1005942.0
1672,1005942.0
1673,1005942.0
1674,1005942.0
1675,1005942.0
1676,1005942.0
1677,1005942.0
1678,1005942.0
1679,1005942.0
1680,1005942.0
1681,1005942.0
1682,1005942.0
1683,1005942.0
1684,1005942.0
1685,1005942.0
1686,1005942.0
1687,1005942.0
1688,1005942.0
1689,1005942.0
1690,1005942.0
1691,1005942.0
1692,1005942.0
1693,1005942.0
1694,1005942.0
1695,1005942.0
1696,1005942.0
1697,1005942.0
1698,1005942.0
1699,1005942.0
1700,1005942.0
1701,1005942.0
1702,1005942.0
1703,1005942.0
1704,1005942.0
1705,1005942.0
1706,1005942.0
1707,1005942.0
1708,1005942.0
1709,1005942.0
1710,1005942.0
1711,1005942.0
1712,1005942.0
1713,1005942.0
1714,1005942.0
1715,1005942.0
1716,1005942.0
1717,1005942.0
1718,1005942.0
1719,1005942.0
1720,1005942.0
1721,1005942.0
1722,1005942.0
1723,1005942.0
1724,1005942.0
1725,1005942.0
1726,1005942.0
1727,1005942.0
1728,1005942.0
1729,1005942.0
1730,1005942.0
1731,1005942.0
1732,1005942.0
1733,1005942.0
1734,1005942.0
1735,1005942.0
1736,1005942.0
1737,1005942.0
1738,1005942.0
1739,1005942.0
1740,1005942.0
1741,1005942.0
1742,1005942.0
1743,1005942.0
1744,1005942.0
1745,1005942.0
1746,1005942.0
1747,1005942.0
1748,1005942.0
1749,1005942.0
1750,1005942.0
1751,1005942.0
1752,1005942.0
1753,1005942.0
1754,1005942.0
1755,1005942.0
1756,1005942.0
1757,1005942.0
1758,1005942.0
1759,1005942.0
1760,1005942.0
1761,1005942.0
1762,1005942.0
1763,1005942.0
1764,1005942.0
1765,1005942.0
1766,1005942.0
1767,1005942.0
1768,1005942.0
1769,1005942.0
1770,1005942.0
1771,1005942.0
1772,1005942.0
1773,1005942.0
1774,1005942.0
1775,1005942.0
1776,1005942.0
1777,1005942.0
1778,1005942.0
1779,1005942.0
1780,1005942.0
1781,1005942.0
1782,1005942.0
1783,1005942.0
1784,1005942.0
1785,1005942.0
1786,1005942.0
1787,1005942.0
