Id,SalePrice
1461,126702.13612386864
1462,174134.64608002483
1463,181500.2570751585
1464,189032.34788861807
1465,194167.93657368227
1466,176681.8732315367
1467,179755.5836684994
1468,167577.28235379263
1469,180649.47699770413
1470,120459.29188204937
1471,197988.74772698258
1472,100054.90937113468
1473,101744.914728976
1474,151628.03134047822
1475,112936.92121890486
1476,385476.0797131413
1477,249947.4381984118
1478,294422.4296549783
1479,291121.53461549786
1480,507244.11728039774
1481,321174.79240602016
1482,201392.6556246703
1483,177557.1717130371
1484,165822.44774255142
1485,175019.03333096646
1486,193108.2222873284
1487,324647.02675895236
1488,231115.57890206552
1489,200552.88639793752
1490,231664.00233810063
1491,192206.14515025166
1492,91386.05413968378
1493,166304.78215186336
1494,297300.10428837093
1495,286213.8277915386
1496,234749.73184758853
1497,179621.73494642644
1498,152773.24972671128
1499,157987.4902428139
1500,158831.55566230696
1501,176313.2817752447
1502,159077.45012164162
1503,278653.8290454079
1504,231968.0801851353
1505,225134.04937589826
1506,178371.71402641662
1507,261239.61664011405
1508,208363.31271897675
1509,162007.6530977428
1510,149215.52434772215
1511,153360.23260760563
1512,170431.2865934747
1513,146425.7692997967
1514,153897.4735395893
1515,185884.72209043734
1516,152301.98362373983
1517,157277.664459461
1518,135815.20443477554
1519,221173.72754533647
1520,135610.14585935496
1521,138494.6269890738
1522,166602.26899895983
1523,113630.43662392715
1524,125407.3492168088
1525,126312.91199552195
1526,122385.73241044088
1527,109195.6672216074
1528,130009.00656436355
1529,146997.44654458473
1530,167394.2173264139
1531,117258.17772841027
1532,99337.2987194509
1533,146330.87454078227
1534,121887.56314283574
1535,149163.25350977268
1536,110642.09840299189
1537,67987.8507311577
1538,146035.66309853073
1539,187288.28273121428
1540,102050.05470327756
1541,140462.65062850527
1542,141461.08282286004
1543,187846.3529596176
1544,83334.19962307588
1545,103406.26374362937
1546,124385.9583768565
1547,136580.18191100348
1548,128519.61613199735
1549,115421.60472802176
1550,136198.29707640279
1551,109736.71572505345
1552,131969.79880643258
1553,136217.95872667545
1554,120937.56424095726
1555,162221.2039470869
1556,88097.16418807852
1557,97410.77742537066
1558,89349.73108240945
1559,75120.95717470872
