Id,SalePrice
1461,126123.47439622834
1462,152271.35482471169
1463,182558.36486267322
1464,185623.44321594987
1465,194724.34637148192
1466,185292.96249909973
1467,172159.78113482575
1468,178050.15613260132
1469,182322.3889799717
1470,128505.80234869114
1471,202940.33344597096
1472,100769.65681130665
1473,105594.37951762459
1474,153755.41230216104
1475,124041.1640766075
1476,342174.4024639587
1477,252008.47441930187
1478,301526.17056213465
1479,303990.12222263636
1480,390224.62373657804
1481,307054.89444972563
1482,207657.68075165935
1483,187949.33428288577
1484,178113.26028279215
1485,178577.0531888612
1486,200071.2367626115
1487,302035.6446478066
1488,239141.96927822963
1489,201717.4488628146
1490,213091.79411028765
1491,197794.98643075261
1492,104443.44902985633
1493,177299.67980647145
1494,286490.8245270701
1495,281973.1694566697
1496,228755.12174496893
1497,184172.14435865285
1498,161947.8458003192
1499,159491.7562874902
1500,160469.05869995966
1501,170958.89866512924
1502,164361.78052334915
1503,263207.4189499564
1504,219296.8395011259
1505,218988.53622053517
1506,184524.35957306853
1507,234926.6243621716
1508,191513.42869658026
1509,158010.2305267895
1510,148514.6889666787
1511,149537.78124159205
1512,170812.08934165427
1513,147992.98852337862
1514,150214.87273612636
1515,184094.03148332515
1516,153479.18731585256
1517,149353.3230610444
1518,141221.39405623617
1519,218388.57693856364
1520,138741.50416284087
1521,140362.2854026854
1522,162908.23899490383
1523,119324.74561621978
1524,122129.12480882846
1525,127099.92833856521
1526,127431.8434777918
1527,112139.64952424238
1528,126322.78196133736
1529,142831.03971407682
1530,165136.54434629632
1531,135021.3158722407
1532,106863.09538064779
1533,142333.77073672152
1534,119168.84612632982
1535,149066.0735915725
1536,121906.56634231933
1537,99465.68788847944
1538,144180.06601374786
1539,180823.27649201461
1540,124513.66782118812
1541,139980.8610085325
1542,138092.67248848587
1543,174476.7440417732
1544,91621.85548345232
1545,105598.14208900579
1546,123280.53519824713
1547,136649.71236901905
1548,127353.28411517992
1549,113291.96128924904
1550,140367.94673684138
1551,121336.4507006082
1552,147420.05464095352
1553,133842.67482126443
1554,116143.62694171192
1555,167118.85810306153
1556,100133.22654444545
1557,119829.45190475426
1558,104504.1844068592
1559,116697.81033336202
1560,139407.58700808263
1561,146637.97712132326
1562,127273.08218028252
1563,123214.37057069148
1564,163128.97856959936
1565,154928.5485497783
1566,204970.36802430067
1567,95664.6118276945
1568,208682.14531664943
1569,155018.31242034552
1570,137728.14028414275
1571,126849.45016642981
1572,142901.17204435024
1573,228713.2330805852
1574,135139.3007053681
1575,203576.75555271652
1576,222381.61533689534
1577,195658.25024269565
1578,145262.3659723538
1579,142968.06829587658
1580,191832.93064995913
1581,138441.9204671034
