Id,SalePrice
1461,123902.89850970081
1462,159798.32921499945
1463,186506.35868005722
1464,187119.3697788018
1465,194099.8404097157
1466,183993.16364229604
1467,168026.58733655393
1468,171444.59466342683
1469,180139.67608449253
1470,125874.51578537918
1471,200318.51901378843
1472,92917.16692875864
1473,98438.00727341237
1474,149924.7698180737
1475,115564.92150179144
1476,373535.4438193433
1477,243583.4850681757
1478,295328.470890007
1479,281259.6697526897
1480,466527.7508367284
1481,307230.97272008256
1482,199301.73492527695
1483,181785.27138590056
1484,168089.67064958604
1485,177230.37157768366
1486,194164.74777246575
1487,300193.2790579702
1488,226962.37748829444
1489,205075.29224701095
1490,231609.8771297534
1491,192821.67339346797
1492,98730.08406282999
1493,180916.05460195884
1494,297421.8738264744
1495,289719.8034832489
1496,239821.2900428847
1497,182389.92074622447
1498,160098.04619287577
1499,161866.69686732526
1500,161238.85842338714
1501,170228.8260624158
1502,152368.47583513256
1503,275577.7291100359
1504,229617.49336827305
1505,221306.87981520523
1506,186917.08237880308
1507,254595.19863347028
1508,197381.24222785604
1509,155486.21892942823
1510,146985.59320264382
1511,149673.10631453182
1512,174697.25494963434
1513,145270.68545297414
1514,167109.93043000333
1515,197384.93255851956
1516,150127.0456755393
1517,151532.41420894398
1518,128671.93217628963
1519,220782.25277319818
1520,136985.98274783598
1521,140443.49233260305
1522,164760.3046586659
1523,113454.53986486414
1524,123614.73851297164
1525,124717.90167910086
1526,124346.79082499503
1527,107645.66368599827
1528,129387.26106749605
1529,147428.22713962666
1530,177482.05714373317
1531,111865.90909167302
1532,99019.02719075415
1533,152755.2882964757
1534,116285.59319995918
1535,154162.56007451625
1536,115981.87069548394
1537,78592.01556244334
1538,148656.9675699825
1539,181300.50237116864
1540,111732.01035015803
1541,140256.3984602111
1542,137228.7962685994
1543,188721.96909483694
1544,83810.05678321843
1545,104097.5033804874
1546,128143.93681907357
1547,135167.54278667155
1548,131316.97940043287
1549,114299.74270869204
1550,133563.5872834423
1551,115329.14896941996
1552,135196.05953336754
1553,142114.09497864553
1554,110072.82939699525
1555,174053.76745856355
1556,79675.40206339344
1557,104101.50760481737
1558,94005.12390599969
1559,83455.10567140655
1560,132416.61041504986
1561,127471.53287164152
1562,129101.99085170176
1563,123430.61954077861
1564,167002.55730694893
1565,146513.56467615417
1566,224057.05855159648
1567,79490.74705498776
1568,229783.06572445223
1569,145951.05549935528
1570,139773.26866784194
1571,120372.93158576677
1572,145768.62750306274
1573,250268.75199984113
1574,119986.45010198625
1575,221381.85358641812
1576,246782.13554684987
1577,197322.07558526495
1578,143874.0919828152
1579,144485.8358483874
1580,189683.74673248344
1581,142016.29055676368
1582,125619.61893522379
1583,323751.0318345726
1584,238700.18247397363
1585,145355.6861525849
1586,75400.05503284298
1587,97779.63088059275
1588,150061.11758944625
1589,97960.60480418701
1590,131018.15464786904
1591,98151.24731818435
1592,119436.98972618376
1593,120793.60849703617
1594,121328.15293342818
1595,119829.49303242473
1596,219044.55875986538
1597,180768.06248790398
1598,190964.30673478023
1599,162259.30757369613
1600,174918.91434631599
1601,66909.55231853198
1602,113641.41301506547
1603,75146.55865442843
1604,271264.6305482928
1605,240237.54427449833
1606,167565.77886565894
1607,170573.9137718822
1608,211564.99053246688
1609,186178.38683038496
1610,159272.44673785064
1611,140939.12304138148
1612,175898.08873454027
1613,172858.83150743094
1614,127185.43289640076
1615,91685.78910780887
1616,80882.50831292722
1617,92207.71483531276
1618,123740.52109991139
1619,145891.98088663645
1620,169255.66081052306
1621,140590.53260275733
1622,144697.98236099054
1623,280375.99706597603
1624,220080.32717860356
1625,124613.81930059189
1626,168045.7947771988
1627,190760.99988821035
1628,277277.39028748183
1629,169081.08445595976
1630,377722.5337823663
1631,199029.54125784326
1632,233538.0943691349
1633,166736.37041776083
1634,184530.23491111692
1635,177409.77456601942
1636,161856.70726404147
1637,194804.4732948615
1638,193975.3221180304
1639,174277.2422244387
1640,266508.7936606262
1641,169048.8049782318
1642,221624.82682396358
1643,220842.23621777416
1644,222603.50338274002
1645,194669.23738652098
1646,155689.41455991264
1647,152407.11239821772
1648,132866.64338591127
1649,140082.07538309152
1650,120927.60209305347
1651,123529.81562261946
1652,93770.99630154335
1653,93356.29862481148
1654,149062.95099298665
1655,143035.12277981287
1656,143920.13425330337
1657,149709.90763035225
1658,149402.21229847294
1659,121839.95696423034
1660,153869.20118042582
1661,472435.43727985397
1662,371968.29345469497
1663,390162.1356806204
1664,442249.0023157457
1665,315354.6469199395
1666,322517.37202389713
1667,362545.4370164843
1668,345153.4302875831
1669,298766.45559480693
1670,356667.7318017791
1671,276074.76809637225
1672,496672.349564549
1673,295296.9223658987
1674,240475.22642437118
1675,191210.50570821055
1676,194307.4121115974
1677,213590.03284939466
1678,523982.73354015965
1679,408415.3622388712
1680,339721.01970945264
1681,247775.50993017352
1682,299451.5891877348
1683,185737.8010018281
1684,177133.63829576437
1685,173350.0613263063
1686,170157.7234668134
1687,172432.60691097626
1688,192475.59421263775
1689,196501.63609137305
1690,185927.73490778788
1691,179282.41955942626
1692,253102.7249616738
1693,167088.13390607614
1694,179726.83033264912
1695,162899.27618871728
1696,289673.272408238
1697,163418.40769764243
1698,356443.99296851305
1699,311347.9623754837
1700,251125.8434050927
1701,261829.67308495956
1702,254121.96694705726
1703,257438.49165333036
1704,284338.3887077978
1705,228071.83374874108
1706,415756.8335003614
1707,210508.86924396153
1708,219774.34078202434
1709,265109.847659342
1710,216248.18797807625
1711,259197.41714042408
1712,272124.3978906946
1713,274635.4461650759
1714,220626.59374828756
1715,198625.52242300494
1716,178064.15562491427
1717,162775.3415235562
1718,129331.52199352442
1719,204942.24927084942
1720,231892.00112748396
1721,158928.2245505199
1722,113128.80384631283
1723,164667.32137880567
1724,207006.78302420376
1725,234599.25389046292
1726,191899.39868855017
1727,170643.2902386765
1728,176276.8304347206
1729,162499.09679979843
1730,152071.35255573795
1731,120311.35166168964
1732,128835.99840157582
1733,122871.11479571869
1734,123860.69935861933
1735,132168.06096681242
1736,118407.96793350857
1737,322206.9097013369
1738,218918.2223632617
1739,269639.82929879735
1740,227891.32602721694
1741,199206.45132788533
1742,170547.76476375587
1743,171909.9252043745
1744,290587.55567377736
1745,217924.4443497609
1746,183464.92509520173
1747,209879.38075608324
1748,221876.89263887022
1749,158909.52621129743
1750,135746.36715255622
1751,223791.04269676877
1752,123596.54637592327
1753,140581.99096593368
1754,184960.4735696756
1755,169048.64761931903
1756,126884.40586564281
1757,119132.4796821479
1758,150869.8379258276
1759,159637.2098471861
1760,162816.2908727599
1761,147184.25395370217
1762,175840.10692174805
1763,171010.26109449822
1764,120839.84706954904
1765,154348.3656300366
1766,174694.64011463843
1767,212993.73434176412
1768,149029.35302521702
1769,162966.78165370086
1770,143990.0243401434
1771,123627.52219427869
1772,139986.50517484237
1773,136930.70992949957
1774,142384.4552787929
1775,135452.31740604222
1776,122792.93729528128
1777,117589.87831818502
1778,137248.74107191266
1779,115153.62146823684
1780,167841.59140618442
1781,134640.8707570679
1782,90791.51891265325
1783,144539.20908995604
1784,106054.38514446565
1785,114324.83468884956
1786,131787.49231418775
1787,155690.18538433444
1788,65910.27530843588
1789,97242.63846967238
1790,78986.72850780975
1791,181187.47085824213
1792,151049.58151181295
1793,132296.85438656347
1794,145075.96153487609
1795,133832.87144755168
1796,129523.01952810744
1797,120170.89285694687
1798,122664.79280797711
1799,107984.51391437855
1800,129815.28301745861
1801,126314.0821470577
1802,126481.73955095118
1803,152840.2841395774
1804,150464.53706699418
1805,139881.88482771203
1806,121467.70608921562
1807,124454.15376849944
1808,114293.60467630903
1809,119927.85644387189
1810,140952.43166872035
1811,91179.28641773693
1812,105535.12244179277
1813,122986.7956678029
1814,90516.17989376698
1815,61561.280814095095
1816,93314.36854896044
1817,113054.94780025851
1818,147345.7535919904
1819,122649.45404356872
1820,69674.65643556185
1821,106608.90349653347
1822,147108.6774595293
1823,48063.93075087594
1824,132565.35964205427
1825,137456.38119218117
1826,97572.27563665714
1827,110268.27487544826
1828,134981.8792175546
1829,108433.66432849824
1830,135960.08726381688
1831,133123.7273787776
1832,104644.86956367956
1833,134505.73735639747
1834,119936.11767279221
1835,121451.82293838802
1836,117028.6922469052
1837,88289.21606109323
1838,126066.35197390884
1839,92265.97659666042
1840,158060.6091518011
1841,130235.80626946378
1842,91889.98895760637
1843,144949.83632928453
1844,133742.457545611
1845,146036.52136019725
1846,149583.24813756417
1847,168304.7556908912
1848,61645.128386682656
1849,108171.21872300924
1850,119476.51156887221
1851,154166.95547151624
1852,126932.32782119961
1853,129284.82900091042
1854,158625.24674037145
1855,155754.7538608506
1856,229303.92370232515
1857,155438.3308804057
1858,142445.45995843151
1859,116788.34335494126
1860,157498.9817117427
1861,117123.08492059844
1862,282979.66374111373
1863,271303.6902886285
1864,271303.6902886285
1865,325314.64347437496
1866,336101.7154910059
1867,230956.78961464754
1868,302188.8069748843
1869,203097.8388925377
1870,235982.62966428974
1871,245966.1956322868
1872,175540.355236274
1873,241051.7523255343
1874,144830.2443202193
1875,205661.01511781185
1876,194963.6047471255
1877,209823.8740177351
1878,206380.7790267312
1879,132820.01890213144
1880,139203.38753188422
1881,255575.98846249442
1882,254130.8903544568
1883,194070.27136790197
1884,215009.77595663277
1885,239569.21516985932
1886,293917.8214509176
1887,202195.55005512235
1888,270742.109763913
1889,176310.1205723175
1890,127326.327588936
1891,136749.50621417895
1892,105817.63557018773
1893,127042.49333492614
1894,126432.9706113038
1895,136948.0462452079
1896,122018.4984046456
1897,121958.93373140828
1898,107188.84166513247
1899,149707.7579501301
1900,128354.35733513224
1901,172971.9450710453
1902,147682.29899633658
1903,194498.8888611274
1904,143664.26967714235
1905,191939.12081185897
1906,151924.35385660297
1907,195479.57386833726
1908,115634.09237569154
1909,132783.82042600354
1910,125381.68938150232
1911,206777.86117643787
1912,317024.4738225562
1913,155106.03850496357
1914,58908.84615160946
1915,319676.44433552114
1916,68857.77066903622
1917,251270.61289497832
1918,138722.3888370379
1919,167725.5022049538
1920,169343.51720024666
1921,435307.26542807394
1922,314060.94478385994
1923,207100.52172378043
1924,227129.55198998112
1925,212533.98279568585
1926,385726.53942911385
1927,136459.71621759713
1928,160373.99485654157
1929,121796.53068388348
1930,128107.98335831254
1931,144429.89160847326
1932,143436.94269442573
1933,181055.54321774433
1934,178053.59810988032
1935,172417.74762718347
1936,186171.65293553492
1937,184684.67632565286
1938,180350.70442150137
1939,239508.4102421494
1940,197591.1201077807
1941,175219.59417426467
1942,185888.27943215513
1943,204028.19639438114
1944,330064.3170911392
1945,379514.2081277928
1946,156173.2565067205
1947,303806.23380876496
1948,156579.51583025965
1949,236275.80628198525
1950,180883.11879230398
1951,262875.09259109513
1952,231401.2510894017
1953,171938.9324672267
1954,184231.70086791724
1955,132002.6925975544
1956,282813.68897044775
1957,152435.17440291928
1958,310298.00779518834
1959,143465.3377129353
1960,120886.40364893925
1961,117925.58896148617
1962,95063.29955607335
1963,101559.37676008933
1964,112486.54632017387
1965,143766.44916324236
1966,141323.3559319924
1967,278809.1735253148
1968,465824.515774238
1969,395906.65906158247
1970,453659.54849636613
1971,450645.6059029446
1972,359775.86051530845
1973,266854.94911035616
1974,326628.2841660204
1975,411950.4447830002
1976,267558.80659574515
1977,370910.0195770337
1978,352720.7559378097
1979,337209.847521359
1980,194898.01730365717
1981,350858.50384427625
1982,222827.90338762902
1983,206481.535884946
1984,169554.65652349475
1985,217561.37685346653
1986,213129.3037130074
1987,175622.25879789246
1988,182604.0388618668
1989,193277.29276086763
1990,218553.13043399304
1991,218034.0122047905
1992,212678.5967108971
1993,177195.04611402538
1994,233666.12814294276
1995,185351.26344301284
1996,251583.7302440131
1997,301389.1731789709
1998,330917.8912037156
1999,264690.0958438677
2000,308130.7507208653
2001,278688.96935511404
2002,242654.3689744274
2003,255424.3213048125
2004,269861.88174687704
2005,223689.7754717466
2006,212355.57860473078
2007,250002.9866824013
2008,211671.97774882734
2009,198230.6216244896
2010,195123.11952622843
2011,124935.3871403484
2012,182028.20096146004
2013,184830.97364357449
2014,188672.48627586025
2015,201261.8417150453
2016,196873.56072939787
2017,198634.79129414752
2018,122370.10548336503
2019,137513.48849146688
2020,115712.07065470624
2021,111723.11230638772
2022,176349.90761372
2023,146570.52358490555
2024,269550.32196404145
2025,341693.05946355383
2026,184624.50276877798
2027,157871.01705614117
2028,159873.23722949772
2029,166446.14542103373
